90 Kota Inflasi (2018=100),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"Indeks Harga Konsumen (2018=100) Menurut Kelompok dan Sub Kelompok 01 Makanan, Minuman dan Tembakau",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SINTANG,118.93,119.37,120.65,125.1,127.74,128.68,128.59,125,126.14,125.71,125.87,126.84,119.52,119.82,120.71,125.79,128.65,129.59,129.38,125.02,126.26,125.62,125.69,126.54,109.43,111.36,116.75,117.63,117.36,117.86,117.96,119.18,120.54,120.82,120.82,123.55,-,-,-,-,-,-,-,-,-,-,-,-,119.73,120.49,122.87,123.08,125.56,126.88,127.93,129.14,129.14,130.29,131.74,132.65
KOTA PONTIANAK,112.8,112.67,113.06,114.9,116.36,116.22,115.49,114.93,116.19,115.31,116.35,117.38,111.95,111.83,112.07,113.93,115.56,115.31,114.3,113.19,114.48,113.39,114.2,115.35,112.37,111.87,111.72,112.39,113.26,113.32,113.69,119.75,120.09,119.89,120.11,120.21,-,-,-,-,-,-,-,-,-,-,-,-,120.76,120.76,122.81,125.25,125.48,126.28,127.35,127.7,129.19,129.86,133.37,133.95
KOTA SINGKAWANG,112.67,112.65,112.11,115.5,117.69,116.92,117.49,115.24,116.69,116.35,117.52,118.82,112.16,112.09,111.06,114.99,117.46,116.17,116.89,114,115.59,115.02,116.23,117.85,105.48,106.06,107.75,108.74,108.75,112.25,111.76,112.68,114.1,114.53,114.82,113.81,-,-,-,-,-,-,-,-,-,-,-,-,118.55,118.59,120.41,121.1,122.28,123.41,123.41,124.1,124.69,125.59,126.73,126.8
SAMPIT,113.74,113.47,115.06,115.99,118.23,120.45,120.6,118.57,119.19,119.17,119.27,119.79,112.43,111.64,113.47,114.49,117.04,119.53,119.7,117.11,117.65,117.35,117.18,117.42,112.19,112.17,112.04,112.14,112.1,112.14,112.25,112.84,114.43,115.27,115.51,115.69,-,-,-,-,-,-,-,-,-,-,-,-,122.07,124.8,125.55,126.25,127.5,128.9,128.95,129.25,130.02,131.34,133,135.35
KOTA PALANGKA RAYA,116.39,115.76,116.44,117.55,119.74,121.34,121.96,122.69,122.93,122.8,122.76,124.36,115.3,114.53,115.31,116.33,118.66,120.47,121.18,122.03,122.02,121.84,121.64,123.52,107.5,107.16,107.18,109.56,110.58,110.71,110.93,110.86,112.33,112.55,112.77,112.84,-,-,-,-,-,-,-,-,-,-,-,-,136.82,137.48,137.87,138.71,140.43,141.07,141.2,141.33,143.17,143.31,144.62,144.62
KOTA BARU,118.93,118.63,118.06,119.83,121.89,124.95,125.91,124.19,123.25,123.34,124.07,125.62,120.56,120.22,119.27,121.39,123.89,126.87,127.66,125.51,124.28,124.38,125.04,126.88,93.17,92.79,93.02,93.17,93.17,92.69,93.27,93.19,93.19,93.19,95.71,96.38,-,-,-,-,-,-,-,-,-,-,-,-,119.37,119.37,121.04,121.12,121.12,126.36,128.6,129.15,129.78,129.78,130.17,130.17
TANJUNG,115.52,115.92,117.04,117.82,121.02,123.31,122.96,119.33,118.93,119.01,120.13,121.55,114.93,114.95,116.06,116.95,120.54,123.3,122.67,118.23,117.62,117.68,119.05,120.32,113.99,114.09,114.43,114.41,114.41,114.41,114.41,114.41,114.41,114.41,114.46,114.46,-,-,-,-,-,-,-,-,-,-,-,-,119.88,122.85,124.32,124.74,126.89,127.1,128.42,128.42,129.18,129.39,129.39,132.38
KOTA BANJARMASIN,117.69,116.4,117.68,119.84,121.48,122.94,122.65,121.27,121.77,121.5,122.73,126.35,116.98,115.44,116.98,119.52,121.5,122.47,122.13,120.44,121.03,120.7,122.17,126.52,111.38,111.12,111.12,112,112.02,112.57,112.59,112.89,113.01,113.08,113.16,113.46,-,-,-,-,-,-,-,-,-,-,-,-,127.36,127.36,127.36,127.36,127.36,133.21,133.21,133.21,133.21,133.21,133.21,133.21
KOTA BALIKPAPAN,112.46,110.64,113.1,115.38,116.55,118.1,118.94,118.37,117.76,116.64,116.37,117.17,111.68,109.38,112.34,114.97,116.18,117.87,118.78,117.03,116.19,114.83,114.38,115.42,109.66,109.85,109.48,109.62,110.18,111.56,112.79,117.88,118.23,117.97,117.71,117.19,-,-,-,-,-,-,-,-,-,-,-,-,121.42,121.8,122.61,123.85,125.23,125.77,125.77,129.94,130.41,130.53,131.75,131.75
KOTA SAMARINDA,112.15,111.05,112.07,113.72,115.53,117.09,118.68,117.2,116.16,116.11,116.42,116.91,112.07,110.75,111.87,113.5,115.58,117.22,119.1,117.13,115.92,115.68,115.61,116.19,108.27,108.01,108.78,110.03,110.59,111.26,111.24,113.22,112.49,112.12,112.5,112.45,-,-,-,-,-,-,-,-,-,-,-,-,115.22,115.38,115.75,117.76,118.38,119.91,120.3,120.39,120.39,121.96,125.15,125.26
TANJUNG SELOR,105.88,105.48,109.12,110.07,111.68,115.21,115.22,111.78,111.65,112,112.23,112.7,104.36,103.85,108.15,108.89,110.62,114.82,114.65,110.49,110.31,110.7,110.74,111.27,105.28,105.41,105.71,105.71,106.17,106.15,106.88,107.73,107.95,108.02,108.64,108.32,-,-,-,-,-,-,-,-,-,-,-,-,119.4,119.65,119.69,122.97,124.31,124.31,125.37,125.52,125.62,125.76,127.37,127.89
KOTA TARAKAN,109.72,109.54,109.72,111.03,112.91,113.06,113.52,111.43,111.18,110.18,110.07,112.23,109.16,109.02,109.07,110.53,112.77,112.76,113.27,110.56,110.12,108.86,108.73,111.34,110.61,108.85,110.07,110.38,110.64,111.06,111.78,111.78,112.27,112.35,112.38,112.44,-,-,-,-,-,-,-,-,-,-,-,-,113.32,113.86,114.37,115.18,115.49,116.6,116.6,117.69,118.39,118.63,118.63,118.76
KOTA MANADO,114.05,111.12,111.13,113.85,114.13,117.15,117.39,116.08,115.22,113.97,113.03,115.47,112.52,108.7,109.14,111.39,111.5,115.24,115.28,112.85,111.61,109.98,108.76,111.97,118.13,118.13,114.83,120.28,122.28,123.75,125.8,125.78,126.72,126.71,126.74,126.52,109.06,109.06,109.06,110.98,110.98,110.98,110.98,110.98,110.98,111.1,110.98,109.95,120.07,120.07,120.07,123.53,123.53,123.53,123.53,127.8,127.8,127.8,127.8,127.8
KOTA KOTAMOBAGU,109.88,110.05,112.76,116.13,115,119.39,121.41,118.76,116.59,115.74,115.49,118.68,108.41,108.4,111.3,115.5,114.03,118.96,121.09,117.67,114.68,113.59,112.45,116.46,103.02,103.25,103.39,103.56,103.47,104.9,104.49,104.49,104.49,104.48,104.49,104.76,104.78,104.78,104.78,104.92,104.92,104.92,106.39,106.39,106.39,106.39,107.46,109.3,120.47,121.61,124.34,124.64,124.91,127.69,130.11,130.4,131.69,131.76,136.12,136.12
LUWUK,118.75,118.4,120.36,121.98,122.05,125.91,126.79,127.51,123.68,121.82,120.66,123.09,117.4,116.91,119.29,121.22,120.98,125.95,127.09,127.61,122.3,119.83,118.31,121.27,132.73,132.91,133.06,131.32,132.61,132.71,132.71,135,134.87,134.65,134.65,135.73,-,-,-,-,-,-,-,-,-,-,-,-,117.66,117.76,118.57,120.57,121.48,121.8,121.92,122.72,124.38,124.69,124.69,125.18
KOTA PALU,116.35,113.17,114.3,119.06,117.25,117.15,119.62,120.22,118.86,115.75,114.37,118.09,116.53,112.36,113.75,119.81,117.25,116.93,119.99,120.77,118.83,114.72,112.86,117.32,109.18,109.15,109.58,109.73,109.79,110.09,110.16,110.04,110.09,110.47,110.47,110.47,-,-,-,-,-,-,-,-,-,-,-,-,121.07,121.81,121.81,121.82,123.37,124.42,124.94,125.01,126.3,126.8,127.47,129.45
BULUKUMBA,107.63,106.71,109.83,111.19,111.34,112.43,113.88,111.73,111.03,109.99,110.17,111.34,106.03,104.75,108.67,110.28,110.33,111.58,113.33,110.43,109.5,108.16,108.37,109.72,114.34,114.73,114.82,114.6,115.48,115.78,116.06,116.7,116.86,117.05,117.09,117.14,-,-,-,-,-,-,-,-,-,-,-,-,113.43,113.94,113.94,114.72,114.99,115.64,115.91,116.67,116.94,116.94,117.07,117.82
WATAMPONE,108.37,108.53,110.8,113.45,115.8,118.89,120.34,118.06,116.45,114.39,113.86,115.37,107.47,107.6,110.31,113.49,116.38,120.24,122.05,119.11,116.87,114.13,112.85,114.73,107.23,107.51,107.68,108.65,108.86,109.57,109.6,109.73,111.39,112.34,112.61,112.61,-,-,-,-,-,-,-,-,-,-,-,-,113.51,113.76,114.75,115.36,115.85,116.03,116.21,116.33,116.47,116.68,119.65,119.88
KOTA MAKASSAR,114.04,113.55,114.67,118.17,117.28,117.95,119.88,118.97,118.06,116.68,117.34,119.41,113.42,112.74,114.11,118.27,117.02,117.91,120.05,118.75,117.49,115.65,116.29,118.77,115.7,116.25,116.22,116.67,116.67,115.81,117.02,118.27,119.48,120.08,121.06,121.09,-,-,-,-,-,-,-,-,-,-,-,-,117.87,117.99,117.99,118.72,120.06,120.25,121.07,121.48,121.61,122.39,122.87,123.32
KOTA PARE-PARE,114.29,113.72,114.7,115.89,118.57,118.28,120.12,118.83,118.06,115.89,116.45,118.7,113.8,113,114.14,115.63,119.14,118.55,120.85,118.85,117.4,114.51,115.23,118.13,109.6,109.61,109.33,109,108.46,109.73,110.11,112.39,112.23,112.8,112.92,112.95,-,-,-,-,-,-,-,-,-,-,-,-,121.35,121.69,122.72,123.35,123.51,123.81,123.98,124.14,127.12,127.12,127.12,127.12
KOTA PALOPO,113.88,113.6,114.69,117.79,118.81,119.81,120.5,121.06,123.04,121.03,120.36,120.96,114.54,114.14,115.46,119.17,120.41,121.5,122.34,123.01,125.41,122.92,121.98,122.47,103.76,103.76,103.82,103.99,103.99,104.02,104.02,104.02,104.03,103.95,104.88,104.83,-,-,-,-,-,-,-,-,-,-,-,-,115.4,115.75,115.75,115.97,115.97,116.82,116.82,116.82,116.82,117.33,117.77,119.62
KOTA KENDARI,115.22,113.64,112.66,115.82,118.5,117.28,121.2,121.42,117.72,117.23,118.12,118.59,115.07,113.1,111.81,115.69,118.97,117.39,122.08,122.2,117.09,116.33,117.17,117.7,110.61,110.86,111.51,111.61,111.52,111.39,112.67,112.85,113.81,114.87,115.03,115.4,-,-,-,-,-,-,-,-,-,-,-,-,119.59,119.59,119.68,119.8,120,120.71,120.81,121.81,125.11,125.59,127.32,127.41
KOTA BUA-BAU,106.73,107.19,106.99,108.07,108.97,110.66,112.32,109.85,106.96,106.61,107.62,112.56,103.05,103.61,103.33,104.62,105.71,107.74,109.66,106.46,102.92,102.49,103.4,108.92,103.08,103.1,103.07,103.14,102.97,103.07,102.44,102.44,102.31,102.43,102.81,102.82,-,-,-,-,-,-,-,-,-,-,-,-,135.62,135.62,135.94,135.94,136.03,136.03,137.06,138.63,139.03,139.03,141.14,144.35
KOTA GORONTALO,108.35,106.56,109.94,111.93,112.73,118.58,119.71,117.47,114.97,114.63,113.76,116.93,106.95,104.67,108.05,110.16,111.13,117.83,118.97,115.86,112.64,112.22,110.88,114.89,106.3,106.51,106.66,107.13,107.01,107.46,107.57,108.04,108.26,108.04,108.22,108.22,-,-,-,-,-,-,-,-,-,-,-,-,118.37,118.37,123.85,126.09,126.44,130.53,132.26,133.68,133.89,133.89,135.31,135.31
MAMUJU,118.57,117.52,117.96,119.3,120.85,121.55,123.35,121.47,121.62,115.84,116.83,118.18,119.2,117.47,117.7,118.79,120.65,121.41,123.65,121.2,121.33,113.74,114.81,116.5,104.18,104.7,105.13,106,105.78,107.24,107.59,108.1,108.59,110.03,109.86,109.96,-,-,-,-,-,-,-,-,-,-,-,-,121.17,123.12,124.69,127.64,128.24,128.26,128.26,128.51,128.62,129.64,130.63,130.69
KOTA AMBON,110.1,108.01,108.48,109.52,111.05,110.45,114.37,117.06,112.9,110.64,114.32,115.38,109.1,106.19,106.74,107.72,109.14,108.28,112.72,116.09,110.65,107.74,110.54,111.83,102.99,103.54,103.63,103.39,104.04,103.76,104.05,103.96,105.75,104.9,107.92,107.6,112.98,128.17,128.17,128.17,128.18,127.98,127.98,127.98,127.98,127.98,132.2,131.65,119.87,120.79,120.93,123.13,125.82,126.59,129.39,129.49,129.84,130.66,140.06,140.52
KOTA TUAL,117.47,114.22,113.75,117.08,118.2,120.15,123.61,119.71,118.81,115,117.08,118.48,117.64,113.83,113.28,116.86,118.18,120.48,124.64,119.55,118.28,113.54,115.82,117.37,105.81,103.97,103.62,103.95,104.16,104.65,103.89,105.46,107.08,107.61,108.25,109.61,120.66,120.66,120.66,120.66,120.66,120.66,120.66,120.66,120.66,120.66,120.66,120.66,123.78,124.22,124.22,127.54,127.76,127.76,128.24,130.56,131.04,131.91,133.28,133.49
KOTA TERNATE,119.34,116.94,116.6,115.96,116.32,117.82,122.03,121.38,119.78,118.18,118.93,122.5,119.59,116.54,116.04,115.17,115.44,117.17,122.34,121.35,119.32,117.31,117.82,121.94,113.51,113.46,113.46,113.55,113.78,113.78,114.09,114.24,114.37,114.37,116.38,116.47,-,-,-,-,-,-,-,-,-,-,-,-,121.33,121.53,121.9,122.23,123.2,124.18,124.91,125.82,125.82,125.82,127.27,129.53
MANOKWARI,112.73,110.73,113.79,111.45,116.77,115.73,111.31,111.75,110.28,112.36,112.49,117.52,110.52,107.79,111.41,108.41,114.99,113.13,107.56,107.93,106.12,108.62,108.76,114.95,114.48,114.69,115.67,116.15,115.91,116.4,116.59,117.74,117.77,118.38,118.41,118.41,-,-,-,-,-,-,-,-,-,-,-,-,128,129.85,130.21,130.75,130.75,134.72,135.59,135.97,136,136,136.11,136.11
KOTA SORONG,117.61,114.2,112.08,112.64,114.43,113.26,114.27,113.65,114.02,111.4,111.15,110.13,119.1,114.7,112,112.65,114.64,113.06,114.18,112.93,113.37,110.12,109.13,107.84,97.64,97.96,98.15,98.17,99.84,98.49,98.52,103.06,103.08,103.07,104.27,104.2,100.12,100.12,100.12,100.73,100.73,100.73,100.73,101.32,101.32,100.88,100.88,100.88,120.06,121.69,122.45,122.65,123.01,125.2,126.02,126.73,126.82,127.22,131.77,132.11
MERAUKE,111.02,111.98,116.92,117.38,116.44,115.87,116.91,114.35,111.65,112.13,111.31,115.08,108.79,109.79,116.21,116.16,114.87,113.95,115.3,112.08,108.54,109.19,108.11,112.52,114.74,114.95,114.95,114.82,113.98,114.17,114.17,113.27,113.34,113.18,113.18,113.22,104.91,110.11,110.11,110.11,110.11,110.11,110.11,110.11,110.11,110.11,110.11,110.11,121.49,122.8,123.09,127.22,128.31,129.2,129.2,129.2,129.2,129.2,129.2,132.43
TIMIKA,115.55,114.9,115.86,117.2,116.57,118.65,122.85,124.38,121.85,122.91,121.54,121.41,118.44,117.6,118.74,120.35,119.59,122.11,127.15,129.01,124.92,126.24,124.47,124.34,82.09,82.09,82.26,82.26,82.26,82.26,82.32,82.32,82.32,79.18,79.6,78.69,109.65,109.65,109.65,109.65,109.65,109.65,109.65,109.65,109.65,109.65,109.65,109.65,118.33,118.91,118.91,118.91,118.91,118.91,118.91,118.91,129.15,131.58,132.36,132.85
KOTA JAYAPURA,106.56,105.91,106.84,111.14,112.99,114.29,112.52,112.26,110.49,110.44,110.66,111.57,106.09,105.35,106.6,111.7,113.95,114.83,112.61,112.35,110.02,109.84,110.09,111.15,104.38,103.87,102.8,102.97,103.09,106.42,106.99,106.3,107.05,107.62,107.07,107.51,102.3,102.3,102.3,102.3,102.3,103.23,103.23,103.23,103.23,103.23,103.23,103.23,113.46,113.46,113.46,114.57,114.57,117.9,117.9,118.07,118.92,119.43,120.18,120.24
INDONESIA,112.63,111.68,113.32,115.31,116.21,118.27,119.64,117.49,117.14,116,116,117.82,111.7,110.4,112.34,114.64,115.67,118.1,119.59,116.78,116.11,114.59,114.43,116.59,109.66,109.66,109.89,110.31,110.66,110.97,111.61,112.04,112.44,112.59,112.78,112.91,104.68,105.83,106.77,107.12,107.23,108.05,108.01,108,108.4,108.6,109.08,109.26,122.29,123.14,123.78,124.69,125.13,125.84,126.92,127.62,129.06,129.65,130.73,131.38
