90 Kota Inflasi (2018=100),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"Indeks Harga Konsumen (2018=100) Menurut Kelompok dan Sub Kelompok 01 Makanan, Minuman dan Tembakau",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SINTANG,104.38,107.64,106.45,106.26,107.75,109.27,108.17,106.65,106.44,107.31,110.04,112.38,104.17,107.71,106.32,106.11,107.51,109.28,108.04,106.16,105.68,106.68,109.85,112.56,109.52,110.92,110.92,110.92,111.69,111.54,112.06,112.07,112.87,112.91,112.95,112.92,-,-,-,-,-,-,-,-,-,-,-,-,102.77,104.39,104.39,104.39,107.43,107.43,106.71,107.99,109.87,110.01,109.96,109.96
KOTA PONTIANAK,108,109.92,109.79,109.7,109.88,110.54,109.45,108.82,108.88,108.8,109.84,110.46,108,109.97,109.72,109.62,109.68,110.45,109.12,108.38,108.44,108.35,109.57,110.31,104.89,108.04,108.34,108.24,108.14,108.14,108.13,108.13,108.32,108.32,108.32,108.32,-,-,-,-,-,-,-,-,-,-,-,-,109.94,110.68,111.29,111.29,112.82,112.82,113.25,113.25,113.25,113.25,113.25,113.25
KOTA SINGKAWANG,101.01,102.82,102.25,101.29,102.6,104.16,102.71,101.87,101.77,102.8,104.5,106.09,99.58,101.65,100.85,99.66,101.23,102.86,101.1,99.99,99.85,101.1,103.14,105.05,102.67,102.76,102.56,102.52,102.65,102.93,103.02,103.25,103.17,103.23,103.49,103.71,-,-,-,-,-,-,-,-,-,-,-,-,109.65,110.41,111.14,111.35,111.36,112.94,112.98,113.48,113.61,113.61,113.61,113.63
SAMPIT,106.24,107.55,107.18,106.78,107.36,109.23,108.56,107.03,106.43,106.76,107.71,108.03,105.6,106.96,106.49,105.99,106.65,108.93,107.61,105.57,104.77,105.17,106.33,106.71,104.7,105.39,105.61,105.32,105.15,105.4,108.03,109.04,109.04,109.07,108.82,108.81,-,-,-,-,-,-,-,-,-,-,-,-,110.58,111.83,111.86,111.97,112.36,112.36,114.34,114.94,115.32,115.32,115.48,115.62
KOTA PALANGKA RAYA,109.28,111.55,111.04,110.78,110.79,111.93,111.01,107.58,106.44,107.08,108.69,109.46,108.78,111.18,110.47,110.17,110.19,111.33,110.24,106.4,104.91,105.56,107.47,108.37,103.78,104.63,104.85,104.85,104.79,106.2,106.25,103.82,105.33,106.08,105.54,105.27,-,-,-,-,-,-,-,-,-,-,-,-,120.16,122.34,123.19,123.19,123.19,124.07,124.07,124.24,124.34,124.69,125.07,125.53
KOTA BARU,111.71,113.01,111.87,110.59,111.25,111.72,110.62,109.53,108.22,109.97,110.07,111.21,113.66,114.71,113.32,111.78,112.55,113.14,111.8,110.48,108.73,110.51,110.61,112.01,92.5,92.9,92.93,92.93,93.19,93.03,93.03,93.03,92.8,92.82,92.91,92.71,-,-,-,-,-,-,-,-,-,-,-,-,107.01,110.45,110.45,110.45,110.45,110.45,110.45,110.45,111.66,113.99,114.05,114.06
TANJUNG,107.82,110.13,109.42,108.28,108.35,109.79,108.89,106.7,105.7,106.57,108.75,110.25,108.14,110.65,109.57,108.12,107.86,109.58,108.48,105.69,104.34,105.2,107.86,109.69,105.85,106.69,106.69,107.57,107.67,107.67,107.67,107.67,107.63,110.67,110.67,110.69,-,-,-,-,-,-,-,-,-,-,-,-,106.63,108.26,109.59,109.59,111.77,111.98,111.98,112.69,113.6,113.6,113.6,113.6
KOTA BANJARMASIN,111,111.17,110.69,109.98,110.45,110.77,109.26,108.95,108.12,108.38,109.79,111.05,110.97,111.2,110.62,109.77,110.32,110.39,108.55,108,107.01,107.32,109.02,110.54,103.86,103.64,103.61,103.55,103.64,107.63,107.75,107.76,107.63,107.74,107.7,107.7,-,-,-,-,-,-,-,-,-,-,-,-,115.78,115.78,115.78,115.78,115.78,115.78,115.78,117.23,117.23,117.23,117.23,117.23
KOTA BALIKPAPAN,103.42,104.9,105.34,105.42,105.79,107.1,106.71,105.79,104.91,104.39,105.22,105.92,101.91,103.65,104.13,103.91,104.49,106.12,105.49,104.33,103.22,102.85,103.79,104.66,108.82,108.8,109.05,111.89,110.72,110.57,110.38,110.55,110.93,108.33,109.03,108.95,-,-,-,-,-,-,-,-,-,-,-,-,111.18,111.86,112.15,112.19,112.23,112.23,113.66,113.7,113.7,113.7,113.7,113.76
KOTA SAMARINDA,103.7,104.63,103.96,103.26,103.97,105.32,105.84,104.68,103.01,102.48,103.54,104.29,103.33,104.47,103.48,102.36,103.25,104.72,105.28,103.83,101.83,101.28,102.58,103.48,105.91,105.6,106.95,108.7,108.41,107.88,108.32,108.59,108.23,107.12,107.14,106.57,-,-,-,-,-,-,-,-,-,-,-,-,105.11,105.25,105.63,106.58,106.58,108.27,108.48,108.63,108.61,108.61,108.61,109
TANJUNG SELOR,97.32,100.27,98.97,98.67,99.84,100.63,98.12,96.3,96.95,97.36,99.82,99.89,95.11,98.45,96.75,96.34,97.74,98.66,95.51,93.34,94.11,94.58,97.5,97.58,106.44,106.18,106.18,106.18,105.33,105.39,105.28,105.31,105.32,105.42,105.42,105.42,-,-,-,-,-,-,-,-,-,-,-,-,110.67,112.3,113.61,114.14,114.56,114.74,116.22,116.24,116.24,116.36,116.36,116.45
KOTA TARAKAN,103.91,104.65,103.45,104.74,103.82,105.13,105.45,103.36,102.82,102.39,102.25,103.53,103.53,103.88,102.39,103.95,102.83,104.35,104.66,102.1,101.44,100.92,100.66,102.2,102.14,106.58,106.59,106.59,106.59,106.18,107.14,107.22,107.22,107.22,108.25,108.01,-,-,-,-,-,-,-,-,-,-,-,-,107.86,109.21,109.31,109.47,109.47,110.26,110.26,110.26,110.26,110.26,110.26,110.53
KOTA MANADO,107.15,107.13,105.81,106.31,104.54,105.37,104.24,103.74,103.26,104.13,104.88,105.72,105.62,105.54,103.93,104.52,102.2,103.28,101.62,100.86,100.22,101.37,102.34,103.44,115.64,116.02,115.17,115.73,115.73,115.73,117.18,117.85,117.94,117.76,117.76,117.76,107.27,107.27,107.4,107.4,107.4,107.4,107.4,111.29,111.29,114.13,114.13,114.13,109.63,109.63,109.63,109.63,109.63,109.63,109.63,109.63,109.63,109.63,109.63,109.63
KOTA KOTAMOBAGU,104.08,104.84,105.65,106.86,104.9,108.1,107.48,107.04,105.72,105.2,106.84,108.29,102.82,103.74,104.52,106.07,103.56,107.63,106.31,105.78,104.1,103.41,105.26,107.12,104.36,104.36,104.37,104.37,104.37,104.27,104.81,102.97,102.97,102.97,105.05,104.86,105.35,105.35,105.35,105.35,105.35,105.35,105.35,105.18,105.33,104.34,107.24,106.78,110.62,110.89,112.1,112.1,112.17,112.17,114.76,115.34,115.43,115.58,115.88,115.88
LUWUK,110.93,111.25,109.16,111.17,109.97,111.83,111.35,112.15,112.94,111.65,113.05,112.57,110.53,110.78,108.05,110.46,108.6,111.01,110.31,111.14,111.99,110.3,111.88,111.25,128.67,127.59,127.01,127.42,128.49,128.71,129.04,130.87,130.16,130.08,130.33,130.34,-,-,-,-,-,-,-,-,-,-,-,-,102.9,104.35,104.66,105.5,106.45,106.45,106.61,106.69,107.96,108.02,109.23,109.23
KOTA PALU,106.42,108.54,107.05,108.4,108.91,109.5,108.86,108.25,108.09,108.54,109.55,111.35,106.26,108.84,106.92,108.46,108.85,109.61,108.58,107.63,107.08,107.44,108.66,110.95,104.62,104.9,105.03,106.48,107.43,107.43,107.78,107.88,107.85,107.88,107.88,107.98,-,-,-,-,-,-,-,-,-,-,-,-,108.93,109.53,109.59,109.59,110.48,110.48,111.55,112.63,114.9,116.34,116.71,116.72
BULUKUMBA,101.67,103.04,102.81,103.47,102.65,102.52,102.23,101.65,101.63,101.79,101.85,102.88,100.11,101.66,101.34,102.17,101.11,100.88,100.44,99.7,99.59,99.79,99.78,101.05,109.19,109.74,110.03,110.03,110.27,110.53,110.77,110.86,111.6,111.6,112.13,112.15,-,-,-,-,-,-,-,-,-,-,-,-,106.73,107.49,107.49,107.49,107.49,107.75,108.09,108.09,108.09,108.09,108.31,108.55
WATAMPONE,102.24,102.82,102.55,103.23,103.01,103.33,103.32,102.44,101.56,102.67,102.99,103.66,101.9,102.36,101.85,102.72,102.44,102.42,102.39,101.26,100.14,101.46,101.79,102.64,101.75,101.75,101.47,101.47,101.4,105.3,105.3,105.3,105.23,105.25,106.2,106.2,-,-,-,-,-,-,-,-,-,-,-,-,104.2,105.66,106.67,106.67,106.67,107.13,107.25,107.25,107.25,107.75,107.75,107.75
KOTA MAKASSAR,107.24,108.57,107.07,108.29,108.44,108.3,107.55,106.67,106.74,106.82,107.21,108.57,106.91,108.38,106.47,107.82,108.01,107.61,106.74,105.62,105.72,105.8,106.26,107.82,111.04,111.52,112.04,112.94,112.92,115.01,114.44,114.62,114.41,114.31,114.27,115.13,-,-,-,-,-,-,-,-,-,-,-,-,106.57,107.42,107.59,107.99,107.99,107.99,108.13,108.31,108.33,108.57,108.8,108.85
KOTA PARE-PARE,104.18,103.62,102.41,101.43,101.92,104.14,104.03,103.34,103.66,103.62,103.7,104.07,103.39,102.68,100.9,99.67,100.24,103.16,102.5,101.17,101.59,101.52,101.54,102.01,103.92,103.17,103.65,103.43,103.36,102.99,103.71,104.3,104.35,104.13,104.3,104.38,-,-,-,-,-,-,-,-,-,-,-,-,109.38,109.84,110.8,110.8,111.25,111.25,113.86,116.07,116.07,116.28,116.75,116.75
KOTA PALOPO,104.24,104.19,104.32,105.31,106.56,106.94,107.24,105.84,105.71,106.22,106.2,106.92,103.88,103.44,103.6,104.8,106.16,106.52,106.88,105.26,105.11,105.6,105.57,106.44,103.59,104.04,104.04,104.04,104.25,104.25,104.25,103.41,103.41,103.74,103.74,103.74,-,-,-,-,-,-,-,-,-,-,-,-,107.48,110.17,110.17,110.17,111.23,112.01,112.01,112.01,112.01,112.73,112.77,112.77
KOTA KENDARI,104.8,102.76,102.72,103.42,104.69,107.49,108.18,107.95,108.51,107.51,106.23,106.99,104.16,101.35,101.22,102.08,103.27,106.71,107.17,106.87,107.29,106,104.39,105.42,109.82,109.64,110.23,110.25,111.54,111.65,111.83,111.76,111.89,112.28,112.63,111.34,-,-,-,-,-,-,-,-,-,-,-,-,105.97,108.14,108.36,108.36,110.21,110.21,112.93,113.2,115.03,115.17,115.17,115.35
KOTA BUA-BAU,98.09,98.24,98.66,101.16,101.19,100.35,101.27,100.96,101.66,100.95,102.13,104.74,96.59,96.77,97.26,100.27,100.32,99.02,99.66,99.3,100.14,99.28,99.29,102.46,99.27,99.27,99.46,99.55,99.55,103.22,103.48,103.29,103.37,103.37,105.13,105.13,-,-,-,-,-,-,-,-,-,-,-,-,108.45,108.45,108.45,108.45,108.45,108.55,111.93,111.93,111.93,111.93,121.33,121.33
KOTA GORONTALO,104.29,104.56,104.15,104.07,102.67,104,103.52,103.24,102.98,103.67,104.3,104.68,103.26,103.53,102.54,102.43,100.64,102.3,101.6,101.3,100.99,101.9,102.68,103.16,102.97,103.65,104.13,104.13,104.36,104.58,104.8,104.36,104.08,104.08,104.24,104.31,-,-,-,-,-,-,-,-,-,-,-,-,111.62,111.62,114.17,114.17,114.17,114.17,114.6,114.6,114.6,114.38,114.38,114.38
MAMUJU,103.35,105.29,107.28,108.36,107.44,109.33,108.89,108.47,107.41,106.86,106.83,107.3,102.62,104.93,106.72,107.98,106.66,109.01,108.39,107.9,106.61,105.96,105.91,106.46,102.28,102.88,103.24,103.32,103.68,104.15,105.05,104.72,104.22,103.6,103.7,103.58,-,-,-,-,-,-,-,-,-,-,-,-,107.76,108.27,111.94,112.5,113.21,113.21,113.21,113.09,113.09,113.09,113.09,113.39
KOTA AMBON,106.14,105.81,103.99,106.17,106.25,108.06,108.87,107.55,106.65,105.02,104.06,104.08,104.94,104.16,101.79,104.43,104.49,106.66,107.74,105.98,105.15,103.07,102.11,102.09,107.8,108.36,107.95,108.47,108.68,109.5,108.74,110.16,106.94,106.76,104.09,104.47,109.74,109.74,109.74,109.74,106.6,107.64,106.7,104.68,98.1,106.43,106.43,106.43,112.39,114.31,115.02,115.35,115.64,115.78,115.78,115.79,115.82,115.82,115.82,115.9
KOTA TUAL,107.15,105.65,104.28,105.42,106.66,109.38,108.36,106.44,106.89,106.2,108.52,107.49,106.74,104.71,102.94,104.3,105.57,108.85,107.62,105.31,105.81,104.82,107.61,106.38,102.93,102.97,103.49,103.49,103.58,103.54,103.55,103.57,103.32,105.27,105.27,105.24,115,115,115,115,115,115,115,115,115,115,115,115,113.25,115.06,115.74,115.78,117.56,117.6,117.6,117.6,118.11,118.11,118.11,118.11
KOTA TERNATE,107.59,110.59,109.98,111.74,111.83,108.63,107.46,110.82,108.54,109.79,111.35,113.07,107.91,111.23,110.12,112.35,112.44,108.19,106.54,110.41,107.42,108.67,110.62,112.76,108.51,108.66,108.43,108.27,108.53,108.68,109.05,110.64,111.18,114.57,114.71,114.66,-,-,-,-,-,-,-,-,-,-,-,-,105.07,107.84,110.07,110.07,110.07,111.33,112.14,113.47,113.79,113.79,113.79,114.06
MANOKWARI,106.85,109.68,108.02,110.18,110.3,110.08,106.95,107.04,105.71,102.6,103.06,105.14,105.61,108.87,106.81,109.27,109.31,108.93,105,105.1,103.39,99.47,100.03,102.44,109.32,109.3,109.35,109.28,109.51,109.74,110.47,110.61,110.97,111.2,111.28,112.66,-,-,-,-,-,-,-,-,-,-,-,-,114.33,116.09,116.09,117.67,118.21,118.92,118.92,119.01,119.25,119.77,119.77,119.9
KOTA SORONG,100.54,101.63,101.85,103.18,103.35,104.48,104.96,104.48,104.12,102.92,104.45,105.31,99.74,100.65,100.86,102.34,102.5,103.79,104.34,103.75,103.35,101.92,103.77,104.57,98.2,99.57,100.4,102,101.68,101.08,100.7,100.46,99.85,99.48,99.69,100.31,97.91,97.91,97.91,97.91,97.91,97.91,97.91,97.91,97.91,97.91,97.91,97.91,108.39,110.63,110.63,110.63,111.14,112.24,112.85,113.09,113.09,113.09,113.09,114.62
MERAUKE,104.83,107.39,102.29,103.58,105.83,106.23,104.52,101.98,102.4,101.85,104.17,106.47,104.15,107.21,100.48,102.17,105.11,105.23,102.74,99.38,99.94,98.53,101.6,104.6,110.05,110.51,110.86,110.86,110.93,113.81,115.49,115.68,115.68,115.68,115.58,115.58,100,100,100,100,100,100,100,100,100,100,100,100,104.53,105.89,105.89,105.89,105.89,105.89,105.89,105.89,105.89,110.04,110.04,110.04
TIMIKA,106.47,109,106.06,109.21,110.94,113.19,114.28,114.49,112.35,113.09,113.27,114.21,108.49,111.63,108.01,111.31,113.39,116.11,117.4,117.48,114.91,115.79,116,117.13,83.32,81.94,81.94,81.94,81.94,81.94,81.94,81.97,81.97,82,82,82.18,100,100,100,100,100,100,102.11,102.76,102.76,102.76,102.76,102.76,108.37,108.84,109.61,114.49,114.49,114.49,114.49,116.05,116.05,116.05,116.05,116.05
KOTA JAYAPURA,104.07,106.03,105.46,106.53,106.49,106.03,105.28,102.79,102.47,101.66,102.74,104.16,104.5,106.81,106.03,107.35,107.3,106.5,105.6,102.57,102.19,101.22,102.5,104.3,100.83,101.27,101.61,101.5,101.54,102.04,101.78,101.75,101.77,101.58,101.75,101.04,100.11,100.11,101.07,101.07,101.07,101.07,100.56,100.56,100.53,100.35,100.35,100.53,103.5,103.88,104.19,104.19,104.19,105.87,106.04,106.06,106.06,106.06,106.15,106.25
INDONESIA,105.89,106.9,107.01,107.11,106.77,107.27,106.49,105.57,105.18,105.49,106.4,107.99,105.29,106.44,106.45,106.47,105.97,106.54,105.46,104.23,103.71,104.06,105.15,107.07,106.42,106.26,106.44,106.7,106.79,106.94,107.01,107.09,107.12,107.32,107.41,107.57,103.09,103.11,103.06,103.07,102.57,102.34,102.29,102.29,101.76,102.58,102.58,102.75,110,110.98,111.76,112.36,112.85,113.07,113.79,114.46,114.69,114.82,115.05,115.34
