Kota Inflasi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"Indeks Harga Konsumen (2012=100) Menurut Kelompok 02 Makanan Jadi, Minuman, Rokok dan Tembakau",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KOTA PALU,149.58,150.01,152.12,152.46,152.93,153.6,154.13,154.72,154.44,154.54,155.77,156.1,141.99,142.17,142.17,142.17,142.16,142.58,143.08,143.57,143.54,143.74,143.74,144.29,128.83,128.83,128.83,129.91,129.93,132.09,133.4,135.04,133.8,133.83,133.72,134.01,177.3,178.46,185.63,186,187.62,187.62,187.62,187.62,187.62,187.62,191.85,191.85
BULUKUMBA,129.71,129.91,130.15,130.67,130.66,130.88,131.08,131.28,131.35,131.44,131.77,131.83,122.61,123.22,123.22,123.24,123.24,123.24,123.46,123.74,124.01,124.01,124.01,124.01,123.11,121.85,122.38,123.63,123.56,123.06,122.28,122.26,121.71,122,121.96,122.19,144.04,144.5,144.9,145.76,145.76,146.72,147.46,147.69,147.81,147.93,148.95,148.99
WATAMPONE,128.96,129.53,129.61,129.78,130.01,131.7,132.38,132.52,132.7,132.83,132.85,132.91,134,134.14,134.14,134.16,134.26,137.15,137.98,138.03,138.11,138.31,138.33,138.33,120.17,120.33,120.5,120.38,120.64,120.5,120.97,121.05,121.15,121.02,121.04,121.16,123.57,125.65,125.86,126.73,127.25,127.41,127.89,128.36,128.85,129.08,129.08,129.24
KOTA MAKASSAR,129.52,129.55,129.74,130.51,130.37,130.53,130.98,132.06,132.06,132.17,132.04,133.2,123.59,123.67,123.58,123.56,123.59,123.49,124.13,125.49,125.51,125.5,125.5,127.2,124.69,124.56,124.8,125.28,124.44,123.99,124.32,124.13,124.04,123.87,123.14,122.87,150.23,150.23,151.17,154.42,154.42,155.81,155.81,157.26,157.26,157.94,157.94,158.86
KOTA PARE-PARE,131.68,131.78,131.75,131.75,132.06,132.53,132.8,132.77,132.8,132.92,133.4,133.85,137.81,138.01,137.97,137.97,137.97,138.2,138.65,138.56,138.56,138.69,139.69,139.69,109.63,109.68,109.58,109.6,109.36,109.34,109.4,109.32,109.11,109.16,109.17,109.91,137.42,137.42,137.42,137.42,138.57,139.76,139.92,140,140.24,140.38,140.38,141.32
KOTA PALOPO,132.01,132.75,133.22,133.74,133.87,134.02,134.26,134.43,134.56,135.75,135.82,135.79,127.16,127.71,127.93,127.97,128.2,128.13,128.28,128.39,128.44,130.66,130.77,130.77,115.05,115.44,116.08,115.58,115.18,114.51,114.74,115.15,115.54,115.63,115.62,115.47,158.09,159.54,160.4,162.88,163.3,164.66,165.09,165.16,165.25,165.28,165.32,165.35
KOTA KENDARI,150.71,151.18,151.13,152.72,155.54,155.57,155.86,155.96,155.92,156.44,156.49,156.56,170.99,171.05,171.05,171.89,177.64,176.83,177.59,177.59,177.59,177.89,177.89,177.89,125.8,125.56,125.19,125.2,124.99,124.22,123.99,124.4,123.94,125.54,125.73,126.01,140.16,141.82,141.93,145.9,146.72,148.66,148.66,148.66,148.9,148.9,148.9,148.9
KOTA BAU-BAU,132.41,132.11,132.09,133,133.28,134.62,136.3,136.38,137.06,137.61,137.66,137.68,126.09,125.9,125.91,125.94,125.94,127.5,129.07,129.23,129.27,129.27,129.3,129.38,119.43,118.4,118.25,119.73,118.99,118.79,120.43,120.37,120.43,120.37,120.56,120.41,156.25,156.25,156.25,158.74,160.4,162.38,164.34,164.34,166.95,169.17,169.17,169.17
KOTA GORONTALO,133.87,133.87,134.08,134.22,134.44,135.05,134.64,134.77,135.23,135.45,135.38,135.48,133.14,133.15,133.35,133.35,133.35,133.39,132.27,132.3,132.65,132.68,132.69,132.69,114.96,114.98,114.98,115.36,115.15,115.76,115.46,115.76,116.15,116.24,115.89,116.36,151.55,151.55,151.94,152.17,153.26,155.15,156.19,156.42,157.15,157.91,157.91,157.92
MAMUJU,116.68,116.84,116.8,117.03,117.06,117.13,117.89,118.13,121.79,123.63,123.7,123.94,114.54,114.6,114.56,114.86,114.87,115,115.72,115.79,119.29,122.4,122.44,122.77,109.76,110.3,110.24,110.42,110.54,110.15,110.48,110.53,110.25,109.41,109.64,109.71,134.62,134.68,134.68,134.68,134.68,135.05,136.55,137.82,147.19,147.15,147.15,147.19
KOTA AMBON,163.76,164.06,164.39,165.41,165.64,165.93,166.34,166.39,166.44,167.11,167.61,167.79,149.81,150.15,150.06,150.25,150.25,150.26,150.26,150.31,150.31,150.83,150.88,150.89,141.93,141.96,141.67,141.6,141.67,141.99,141.89,141.62,141.35,141.5,141.67,141.27,203.25,203.67,205.17,208.38,209.08,209.85,211.29,211.59,211.97,213.3,214.77,215.69
KOTA TUAL,150.47,150.71,150.92,151.1,151.34,151.66,152.03,152.58,152.93,153.39,153.81,154.74,144.5,144.37,144.42,144.42,144.21,144.78,145.4,145.61,146.38,147.14,148.16,148.23,120.78,121.07,120.69,121.68,122.26,122.38,122.88,122.51,121.82,122.47,122.34,122.5,172.13,172.78,173.47,173.47,174.09,174.19,174.2,175.61,175.97,175.97,175.97,178.29
KOTA TERNATE,128.49,128.65,128.65,128.88,129.11,129.74,129.3,129.36,129.32,129.61,132.5,132.87,125.6,125.61,125.61,125.56,125.73,125.88,125.87,125.87,125.87,125.96,126.4,127.02,109.67,109.6,109.58,109.58,109.24,110.1,109.63,109.83,109.71,109.99,111.11,111.25,152.86,153.55,153.55,154.53,155.47,156.73,155.54,155.54,155.54,156.18,165.38,165.54
MANOKWARI,141.66,144.27,146.16,147.18,148.06,148.67,150.39,151.48,151.68,152.46,153.17,153.78,134.68,139.07,141.35,143.37,144.31,146.34,147.7,147.92,148.01,148.22,149.41,150.06,131.93,132.72,133.62,132.3,132.44,130.78,131.75,131.66,131.06,131.34,129.89,129.76,166.02,167.17,169.41,171.01,172.6,172.95,176.19,180.29,181.56,184.03,186.18,187.52
KOTA SORONG,138.09,138.08,138.67,141.79,141.83,141.83,142.05,143.4,144.41,144.62,144.68,144.69,128.08,128.04,129.22,130.77,130.77,131.04,131.29,133.19,135.08,135.48,135.5,135.57,122.46,122.52,122.61,121.35,121.51,121.02,121.43,121.17,121.63,121.68,121.58,121.18,170.16,170.16,170.16,180.14,180.14,180.14,180.14,182.06,182.06,182.09,182.36,182.67
MERAUKE,139.67,140.35,141.66,141.73,142.33,142.85,143.08,143.35,143.39,144.23,144.53,145.11,145.09,145.51,145.93,146,146.04,146.17,146.21,146.26,146.26,147.14,147.6,148.46,128.61,130.37,133.2,133.3,134.86,136.8,137.29,136.76,136.68,137.53,137.4,137.66,136.68,136.84,138.99,139.04,140.15,140.17,140.62,142.56,142.84,143.55,143.88,144.04
KOTA JAYAPURA,139.34,139.94,140.3,140.63,141.07,141.63,142.27,142.77,143.18,143.57,143.85,144.17,138.08,138.6,138.85,139.08,139.44,139.98,140.58,141.07,141.47,141.79,142.01,142.18,125.77,126.4,126.84,127.05,127.38,127.46,127.71,127.81,127.97,128.14,128.18,128.8,156.23,156.99,157.54,158.23,159.02,160.12,161.2,162.2,162.91,163.68,164.42,164.85
